Date,EUR_USD_Close,EUR_USD_High,EUR_USD_Low,USD_JPY_Close,USD_JPY_High,USD_JPY_Low,USD_CHF_Close,USD_CHF_High,USD_CHF_Low,GBP_USD_Close,GBP_USD_High,GBP_USD_Low,USD_CAD_Close,USD_CAD_High,USD_CAD_Low,EUR_GBP_Close,EUR_GBP_High,EUR_GBP_Low,EUR_JPY_Close,EUR_JPY_High,EUR_JPY_Low,EUR_CHF_Close,EUR_CHF_High,EUR_CHF_Low,AUD_USD_Close,AUD_USD_High,AUD_USD Low,GBP_JPY_Close,GBP_JPY_High,GBP_JPY_Low,CHF_JPY_Close,CHF_JPY_High,CHF_JPY_Low,GBP_CHF_Close,GBP_CHF_High,GBP_CHF_Low,NZD_USD_Close,NZD_USD_High,NZD_USD_Low
2012-10-02,1.2919,1.2968,1.288,78.1,78.215,77.979,0.936,0.9388,0.9333,1.6142,1.6187,1.6125,0.9835,0.9842,0.981,0.8002,0.802,0.7979,100.921,101.196,100.488,1.2094,1.2104,1.2089,1.0264,1.0379,1.0251,126.084,126.455,125.821,83.433,83.619,83.11,1.5111,1.5154,1.5091,0.8267,0.8339,0.8254
2012-10-03,1.29,1.2937,1.2878,78.512,78.584,78.121,0.9388,0.9398,0.9348,1.6073,1.6142,1.6065,0.9879,0.9884,0.984,0.8026,0.8033,0.7996,101.293,101.472,100.723,1.211,1.2114,1.2094,1.0203,1.0269,1.0193,126.21,126.471,125.809,83.624,83.84,83.227,1.5087,1.513,1.5065,0.8184,0.8269,0.817
2012-10-04,1.3014,1.3031,1.2908,78.47,78.718,78.26,0.9304,0.9386,0.9294,1.6182,1.6202,1.6078,0.9806,0.9877,0.9796,0.804,0.8052,0.8022,102.124,102.22,101.314,1.2113,1.2136,1.2104,1.024,1.0276,1.0183,127.01,127.11,126.2,84.292,84.37,83.636,1.5065,1.5113,1.5048,0.8212,0.8234,0.8165
2012-10-05,1.3017,1.3071,1.2994,78.668,78.871,78.28,0.9304,0.9324,0.9269,1.6126,1.6217,1.6121,0.9799,0.9812,0.9731,0.8071,0.8076,0.8028,102.413,102.803,101.865,1.211,1.2129,1.2105,1.0155,1.0278,1.015,126.853,127.815,126.772,84.553,84.83,84.081,1.5002,1.5093,1.4993,0.816,0.8268,0.815
2012-10-08,1.2972,1.3027,1.2938,78.33,78.76,78.05,0.9326,0.9357,0.9298,1.6036,1.6142,1.6018,0.9766,0.98,0.9747,0.8089,0.8095,0.8059,101.624,102.501,101.129,1.2101,1.2126,1.2092,1.0201,1.0223,1.015,125.614,127.066,125.08,83.971,84.63,83.537,1.4956,1.5041,1.4946,0.8205,0.8226,0.8149
2012-10-09,1.2873,1.2991,1.2858,78.223,78.436,78.14,0.941,0.9416,0.9323,1.5989,1.6046,1.5974,0.9783,0.9808,0.9743,0.8049,0.81,0.804,100.701,101.86,100.57,1.2115,1.2143,1.2095,1.0201,1.025,1.0173,125.077,125.841,124.887,83.105,84.052,83.07,1.5046,1.5052,1.4953,0.817,0.8242,0.8156
2012-10-10,1.2894,1.2913,1.2836,78.15,78.37,78.09,0.9384,0.9432,0.9373,1.6009,1.6034,1.5977,0.981,0.9816,0.9765,0.8053,0.8062,0.8029,100.75,101.16,100.45,1.2099,1.2116,1.2096,1.0236,1.0264,1.0184,125.09,125.62,124.97,83.25,83.54,82.97,1.5022,1.5074,1.5009,0.8169,0.8206,0.8146
2012-10-11,1.293,1.2952,1.2826,78.29,78.59,77.95,0.9345,0.9418,0.9331,1.6047,1.6054,1.5985,0.9787,0.9835,0.976,0.8056,0.8071,0.8023,101.26,101.72,100.16,1.2083,1.2101,1.2067,1.0264,1.0295,1.0209,125.618,126.13,124.76,83.8,84.12,82.9,1.4994,1.5058,1.498,0.8176,0.8194,0.8154
2012-10-12,1.2956,1.2992,1.2923,78.366,78.534,78.25,0.9332,0.9357,0.9304,1.6076,1.6097,1.6019,0.9793,0.9809,0.9764,0.8058,0.8087,0.8048,101.53,101.915,101.245,1.2091,1.21,1.2074,1.0231,1.029,1.0212,125.98,126.18,125.527,83.96,84.248,83.74,1.5004,1.5008,1.495,0.8175,0.8211,0.8158
2012-10-15,1.2951,1.298,1.2891,78.67,78.86,78.33,0.9331,0.9372,0.9317,1.6071,1.6082,1.6021,0.9791,0.9811,0.9768,0.8057,0.808,0.804,101.88,102.29,101.03,1.2084,1.2095,1.2077,1.0249,1.0263,1.0203,126.42,126.7,125.55,84.29,84.59,83.64,1.4996,1.5027,1.497,0.8183,0.8199,0.813
2012-10-16,1.3045,1.3061,1.2943,78.87,78.963,78.697,0.9263,0.9335,0.9253,1.6111,1.6132,1.6061,0.987,0.9879,0.9801,0.8097,0.8102,0.8054,102.88,103.08,101.872,1.2086,1.2101,1.208,1.0263,1.029,1.0244,127.08,127.326,126.48,85.149,85.244,84.323,1.4925,1.5002,1.4917,0.8133,0.8184,0.8105
2012-10-17,1.3123,1.314,1.3084,79.024,79.051,78.58,0.9221,0.9247,0.9206,1.6149,1.6178,1.6113,0.9773,0.9871,0.9769,0.8125,0.8137,0.8108,103.714,103.748,102.918,1.2101,1.2114,1.209,1.0384,1.0388,1.0291,127.629,127.67,126.784,85.692,85.717,85.06,1.4892,1.4923,1.4864,0.8218,0.8229,0.8153
2012-10-18,1.3068,1.313,1.3054,79.264,79.463,78.995,0.9247,0.9257,0.9207,1.6055,1.6171,1.6046,0.9854,0.9859,0.9765,0.8138,0.8139,0.8108,103.584,104.14,103.289,1.2086,1.2104,1.2079,1.037,1.0413,1.0354,127.264,128.23,127.103,85.7,86.116,85.455,1.4845,1.4919,1.4843,0.8194,0.8233,0.8183
2012-10-19,1.3021,1.3078,1.3012,79.33,79.43,79.1,0.9285,0.929,0.9239,1.6007,1.6067,1.5995,0.9928,0.994,0.9845,0.8133,0.8147,0.812,103.3,103.81,103.11,1.209,1.2094,1.2077,1.0328,1.0384,1.0314,126.97,127.53,126.72,85.42,85.89,85.29,1.4864,1.4883,1.4834,0.8163,0.8209,0.8145
2012-10-22,1.3049,1.3083,1.3016,79.89,79.935,79.219,0.9272,0.9289,0.9246,1.6006,1.6052,1.5991,0.9931,0.9964,0.9918,0.8151,0.8165,0.8123,104.269,104.458,103.14,1.2101,1.2107,1.2085,1.0309,1.034,1.0292,127.91,128.19,126.716,86.152,86.34,85.31,1.4841,1.4894,1.4818,0.8167,0.8191,0.8148
2012-10-23,1.2977,1.3076,1.2951,79.86,80.008,79.68,0.9329,0.9343,0.926,1.5946,1.6024,1.591,0.9926,0.9976,0.9898,0.8137,0.8161,0.8122,103.64,104.595,103.253,1.2107,1.2111,1.2089,1.0259,1.0342,1.0232,127.352,128.2,126.9,85.592,86.38,85.36,1.4875,1.4895,1.4837,0.8115,0.8187,0.8099
2012-10-24,1.2964,1.2997,1.292,79.786,79.925,79.69,0.933,0.9365,0.9313,1.6029,1.6048,1.5937,0.9947,0.9958,0.9884,0.8087,0.8148,0.8075,103.433,103.824,102.988,1.2094,1.211,1.2089,1.0337,1.0367,1.026,127.88,128.1,127.125,85.509,85.76,85.139,1.4957,1.4977,1.4855,0.8158,0.8177,0.8107
2012-10-25,1.2945,1.3023,1.2938,80.294,80.334,79.801,0.9342,0.9347,0.9288,1.6125,1.6144,1.6027,0.9941,0.9949,0.99,0.8027,0.81,0.8023,103.948,104.424,103.465,1.2096,1.2103,1.2089,1.0357,1.0397,1.0334,129.473,129.65,127.95,85.93,86.305,85.54,1.5065,1.5072,1.4941,0.8216,0.8243,0.8192
2012-10-26,1.2934,1.2956,1.2883,79.6,80.38,79.49,0.9351,0.9386,0.9333,1.609,1.6141,1.6079,0.9979,0.9994,0.9939,0.8037,0.804,0.7999,102.97,104.04,102.66,1.2096,1.2102,1.2083,1.0368,1.0388,1.0306,128.115,129.58,127.92,85.11,85.99,84.91,1.5047,1.5113,1.5043,0.8223,0.8238,0.8171
2012-10-29,1.2898,1.2968,1.2883,79.799,79.833,79.51,0.9364,0.9381,0.9328,1.6029,1.6123,1.6003,0.9999,1.0008,0.9977,0.8046,0.8056,0.8024,102.9,103.26,102.527,1.2083,1.2102,1.2079,1.0333,1.0371,1.0322,127.909,128.37,127.567,85.165,85.36,84.811,1.5014,1.5071,1.5002,0.8186,0.8231,0.8174
2012-10-30,1.2962,1.2983,1.2886,79.62,80.13,79.28,0.9322,0.9375,0.9301,1.6071,1.6085,1.6022,0.9999,1.0019,0.9984,0.8063,0.8072,0.804,103.196,103.408,102.181,1.2084,1.2094,1.2075,1.0367,1.0384,1.0326,127.951,128.48,127.044,85.38,85.565,84.576,1.4983,1.5027,1.496,0.8207,0.8234,0.8187
2012-10-31,1.292,1.302,1.2942,79.8,79.96,79.48,0.9316,0.9333,0.9273,1.6029,1.6039,1.5965,1.0001,1.0014,0.9955,0.8031,0.8075,0.8026,103.39,103.94,103.04,1.207,1.2081,1.206,1.0374,1.0399,1.0349,128.69,128.99,127.82,85.62,86.06,85.3,1.5026,1.5035,1.4949,0.8223,0.8231,0.8195
2012-11-01,1.2936,1.2983,1.2923,80.19,80.21,79.78,0.9322,0.9343,0.9292,1.6122,1.6175,1.6118,0.9963,1.0013,0.9955,0.8022,0.8041,0.8,103.74,104,103.32,1.2058,1.208,1.2049,1.0393,1.0414,1.0356,129.292,129.46,128.69,86.02,86.17,85.58,1.503,1.5087,1.5009,0.8264,0.8281,0.8212
2012-11-02,1.2832,1.2951,1.2819,80.417,80.675,80.131,0.9406,0.9414,0.9314,1.6018,1.6133,1.6004,0.9953,0.9985,0.9918,0.8011,0.8028,0.7997,103.204,103.868,103.02,1.2071,1.2086,1.2058,1.0335,1.0419,1.0326,128.809,129.61,128.627,85.478,86.12,85.35,1.5068,1.5121,1.5024,0.8242,0.8288,0.8235
2012-11-05,1.2794,1.2842,1.2766,80.28,80.563,80.12,0.9435,0.9449,0.94,1.5978,1.6039,1.5956,0.9962,0.9977,0.9941,0.8006,0.8012,0.7986,102.72,103.34,102.41,1.2071,1.2075,1.2052,1.0364,1.0373,1.0334,128.281,129.1,127.936,85.066,85.639,84.888,1.5075,1.5108,1.5054,0.825,0.8269,0.8225
2012-11-06,1.281,1.2827,1.2763,80.4,80.44,79.93,0.9431,0.946,0.9415,1.5994,1.6008,1.5963,0.992,0.9967,0.9906,0.8009,0.802,0.798,102.99,103.15,102.16,1.2083,1.2087,1.2064,1.0434,1.0448,1.0361,128.574,128.73,127.78,85.23,85.38,84.65,1.5084,1.5118,1.5056,0.8275,0.8295,0.8242
2012-11-07,1.2765,1.2876,1.2734,79.933,80.416,79.75,0.9447,0.9473,0.9381,1.5991,1.6042,1.5953,0.9966,0.9983,0.9874,0.7982,0.8031,0.7971,102.049,103.42,101.76,1.2063,1.209,1.2054,1.0414,1.048,1.0395,127.827,128.845,127.406,84.585,85.61,84.394,1.511,1.5131,1.5032,0.8254,0.8309,0.8238
2012-11-08,1.2745,1.278,1.2717,79.354,80.01,79.3,0.9459,0.9482,0.9441,1.5977,1.6005,1.5926,0.9997,0.9999,0.9945,0.7976,0.7995,0.796,101.134,102.197,101.027,1.2057,1.2071,1.2049,1.0416,1.0445,1.039,126.793,127.915,126.666,83.87,84.68,83.786,1.5114,1.5148,1.508,0.8153,0.8201,0.8151
2012-11-09,1.2711,1.279,1.2689,79.484,79.611,79.04,0.9484,0.9501,0.9429,1.5899,1.6019,1.5887,1.0009,1.0033,0.9983,0.7996,0.7999,0.7967,101.069,101.749,100.388,1.2056,1.207,1.2048,1.0389,1.0436,1.0355,126.384,127.48,125.876,83.803,84.37,83.3,1.5078,1.5134,1.5073,0.8146,0.818,0.812
2012-11-12,1.271,1.2739,1.2698,79.457,79.563,79.32,0.9479,0.9498,0.9464,1.588,1.5915,1.5861,0.9994,1.0009,0.9982,0.8003,0.802,0.7989,101.007,101.29,100.87,1.205,1.2064,1.2044,1.0425,1.0443,1.0386,126.195,126.56,125.917,83.812,83.98,83.662,1.5053,1.5094,1.503,0.8176,0.8186,0.8142
2012-11-13,1.2705,1.2728,1.2662,79.39,79.64,79.213,0.9473,0.9515,0.9459,1.5875,1.5916,1.5858,1.0018,1.0035,0.9987,0.8002,0.8008,0.7969,100.87,101.249,100.32,1.2038,1.2053,1.203,1.0433,1.0449,1.0396,126.02,126.635,125.684,83.774,84.035,83.29,1.5041,1.5114,1.5033,0.8193,0.8207,0.8149
2012-11-14,1.2732,1.2779,1.27,80.23,80.31,79.39,0.9451,0.9477,0.9423,1.5841,1.5902,1.5837,1.0036,1.0037,0.9996,0.8036,0.8049,0.8001,102.17,102.4,100.84,1.2031,1.2045,1.2029,1.0369,1.0462,1.0366,127.112,127.51,125.99,84.89,85.04,83.78,1.4974,1.5048,1.4954,0.8092,0.8182,0.8083
2012-11-15,1.2763,1.2802,1.2718,81.2,81.461,80.125,0.943,0.9463,0.9395,1.5849,1.5879,1.5826,1.0016,1.0041,0.9998,0.8054,0.8065,0.803,103.67,103.992,102.01,1.2039,1.2044,1.203,1.0322,1.039,1.0303,128.69,128.99,126.945,86.101,86.394,84.755,1.4945,1.4988,1.4923,0.8088,0.813,0.8075
2012-11-16,1.2734,1.2785,1.2691,81.229,81.439,80.899,0.9458,0.9491,0.942,1.5885,1.5901,1.5835,1.0008,1.0057,0.9996,0.8016,0.806,0.8007,103.445,103.891,103.051,1.2045,1.2049,1.2037,1.0341,1.0351,1.0288,129.036,129.25,128.265,85.873,86.255,85.59,1.5026,1.5039,1.4942,0.8117,0.8126,0.8053
2012-11-19,1.2804,1.282,1.2734,81.34,81.587,81.05,0.9404,0.9458,0.939,1.59,1.5923,1.5883,0.9965,1.0018,0.9951,0.8052,0.8055,0.8014,104.157,104.215,103.5,1.2043,1.2057,1.2037,1.0407,1.042,1.0339,129.346,129.729,128.853,86.483,86.54,85.88,1.4952,1.5043,1.4946,0.8187,0.8201,0.8119
2012-11-20,1.2815,1.283,1.2765,81.714,81.757,81.139,0.9399,0.943,0.9391,1.592,1.5936,1.5892,0.9972,0.9991,0.9951,0.8047,0.8056,0.8027,104.72,104.77,103.675,1.2047,1.2054,1.2036,1.0382,1.0425,1.0354,130.05,130.19,129.03,86.9,86.96,86.068,1.4963,1.4996,1.4951,0.8162,0.82,0.8138
2012-11-21,1.2825,1.2833,1.2737,82.513,82.534,81.656,0.9389,0.946,0.9375,1.5953,1.5955,1.5883,0.9965,0.9992,0.9958,0.8038,0.8051,0.8006,105.83,105.848,104.103,1.2041,1.2051,1.2032,1.0363,1.0395,1.0334,131.63,131.654,130.017,87.864,87.911,86.416,1.4981,1.5046,1.4952,0.8137,0.8178,0.8108
2012-11-22,1.2871,1.2899,1.2826,82.569,82.837,82.264,0.9353,0.9394,0.9338,1.593,1.5978,1.5924,0.9977,0.9982,0.9952,0.8079,0.8085,0.8039,106.29,106.58,105.723,1.2045,1.2049,1.2041,1.038,1.0402,1.0353,131.547,132.33,131.09,88.24,88.474,87.77,1.4906,1.4981,1.4897,0.8147,0.8169,0.8135
2012-11-23,1.2982,1.2991,1.2869,82.35,82.509,82.065,0.9274,0.9358,0.9263,1.604,1.6051,1.5926,0.9917,0.9981,0.9911,0.8093,0.811,0.8074,106.908,106.953,105.721,1.2041,1.2054,1.2034,1.0462,1.0471,1.0376,132.11,132.174,130.804,88.77,88.887,87.749,1.4875,1.4925,1.4853,0.8246,0.825,0.8153
2012-11-26,1.297,1.2985,1.2945,82.049,82.622,81.927,0.9277,0.93,0.9271,1.6025,1.6038,1.5996,0.9934,0.996,0.9917,0.8093,0.8109,0.8081,106.42,107.134,106.093,1.2033,1.2047,1.2028,1.0464,1.047,1.0435,131.495,132.46,131.145,88.431,88.985,88.11,1.4868,1.4896,1.4847,0.8223,0.825,0.8208
2012-11-27,1.2932,1.3009,1.2914,82.154,82.315,81.86,0.9309,0.9325,0.9253,1.6013,1.6056,1.601,0.9946,0.9948,0.9902,0.8076,0.8113,0.8057,106.24,106.962,106.119,1.2038,1.2052,1.2033,1.0439,1.0491,1.0434,131.548,132.095,131.189,88.23,88.781,88.13,1.4904,1.4941,1.4837,0.8195,0.8239,0.8189
2012-11-28,1.2934,1.2946,1.2879,81.925,82.212,81.66,0.9305,0.9341,0.9289,1.6011,1.6025,1.5958,0.9925,0.9961,0.9917,0.8077,0.8086,0.8062,105.96,106.358,105.25,1.2035,1.2044,1.2026,1.0478,1.0483,1.0423,131.168,131.69,130.438,88.03,88.329,87.489,1.4898,1.4927,1.488,0.8236,0.8242,0.8189
2012-11-29,1.2973,1.3014,1.2939,82.08,82.215,81.9,0.928,0.9303,0.9251,1.6039,1.6048,1.6002,0.9928,0.9939,0.9907,0.8087,0.8113,0.8079,106.499,106.814,106.156,1.2039,1.2043,1.203,1.0429,1.0483,1.0415,131.652,131.87,131.214,88.44,88.695,88.206,1.4882,1.4895,1.4837,0.8226,0.8267,0.8207
2012-11-30,1.3006,1.3027,1.2966,82.422,82.748,82.05,0.9266,0.9292,0.9246,1.6024,1.6062,1.5987,0.9931,0.9952,0.992,0.8116,0.8132,0.8087,107.21,107.673,106.444,1.2051,1.2059,1.2037,1.0438,1.0447,1.0398,132.087,132.805,131.588,88.946,89.385,88.42,1.4848,1.4887,1.482,0.8214,0.8238,0.8171
2012-12-03,1.3051,1.3076,1.2973,82.242,82.504,81.97,0.9258,0.9287,0.9238,1.6091,1.6116,1.6004,0.9947,0.9949,0.9911,0.8111,0.8131,0.8103,107.35,107.585,106.81,1.2083,1.2097,1.2049,1.0418,1.0446,1.0394,132.331,132.54,131.56,88.826,89.155,88.56,1.4895,1.4907,1.4831,0.8202,0.8226,0.8171
2012-12-04,1.3098,1.3108,1.3046,81.825,82.271,81.68,0.9261,0.9294,0.9245,1.6103,1.6131,1.6084,0.9924,0.9954,0.9912,0.8133,0.8139,0.81,107.179,107.394,106.92,1.2129,1.2145,1.2081,1.0475,1.0488,1.0412,131.763,132.396,131.507,88.32,88.887,88.18,1.4915,1.4982,1.4887,0.8239,0.8263,0.8203
2012-12-05,1.3079,1.3126,1.3058,82.395,82.44,81.797,0.926,0.9299,0.9249,1.6089,1.6118,1.6079,0.991,0.9941,0.9903,0.8127,0.8147,0.811,107.772,107.96,107.139,1.2112,1.2168,1.2102,1.046,1.0485,1.0438,132.56,132.752,131.7,88.97,89.02,88.287,1.4901,1.4979,1.4899,0.8281,0.8293,0.8232
2012-12-06,1.2965,1.3087,1.2951,82.37,82.617,82.203,0.933,0.934,0.9256,1.6052,1.6128,1.604,0.991,0.9926,0.9893,0.8077,0.8125,0.8066,106.799,107.893,106.61,1.2096,1.2129,1.2084,1.0476,1.0517,1.0441,132.2,132.91,132.065,88.272,89.111,88.144,1.4976,1.4995,1.4897,0.8316,0.835,0.8284
2012-12-07,1.2927,1.2974,1.2877,82.429,82.829,82.179,0.9343,0.9388,0.9321,1.6038,1.6061,1.6003,0.9901,0.9933,0.9877,0.806,0.8082,0.8045,106.563,107.08,106.126,1.2079,1.2101,1.2076,1.0488,1.0499,1.046,132.186,132.605,131.695,88.199,88.57,87.818,1.4983,1.5019,1.4952,0.8327,0.834,0.8311
2012-12-10,1.2935,1.2943,1.2885,82.363,82.638,82.08,0.9334,0.9373,0.9319,1.6069,1.6096,1.6014,0.9866,0.9888,0.9862,0.8049,0.8058,0.8032,106.545,106.64,105.94,1.2074,1.2081,1.2057,1.0486,1.0506,1.0466,132.32,132.48,131.663,88.233,88.33,87.845,1.4999,1.503,1.4979,0.8337,0.8356,0.8315
2012-12-11,1.3002,1.3015,1.2929,82.47,82.575,82.28,0.9325,0.9369,0.9313,1.6111,1.6122,1.607,0.9863,0.988,0.9852,0.807,0.8077,0.8044,107.283,107.423,106.482,1.2125,1.213,1.2077,1.052,1.0535,1.0462,132.92,133.09,132.355,88.468,88.565,87.942,1.5024,1.5067,1.4989,0.8379,0.8395,0.8336
2012-12-12,1.3064,1.3097,1.2996,83.16,83.3,82.48,0.9265,0.9328,0.9242,1.614,1.6172,1.6096,0.9846,0.9866,0.9822,0.8093,0.8101,0.806,108.65,109.04,107.27,1.2105,1.2128,1.2098,1.0549,1.0586,1.0523,134.24,134.62,132.72,89.75,90,88.45,1.4954,1.5034,1.4943,0.8429,0.8453,0.8387
2012-12-13,1.3073,1.31,1.3041,83.602,83.672,83.135,0.9239,0.9275,0.9226,1.6107,1.6153,1.6085,0.985,0.9856,0.9825,0.8116,0.812,0.809,109.26,109.537,108.645,1.208,1.2128,1.2073,1.0516,1.0565,1.0504,134.583,135.08,134.155,90.47,90.575,89.73,1.4882,1.4966,1.4873,0.8426,0.8463,0.8418
2012-12-14,1.3154,1.3173,1.3066,83.49,83.963,83.29,0.9183,0.9247,0.9161,1.6156,1.6178,1.6104,0.9863,0.9866,0.9832,0.8141,0.8145,0.8096,109.832,109.984,109.01,1.2081,1.2092,1.2068,1.0556,1.058,1.0511,134.885,135.405,134.26,90.903,91.058,90.256,1.4836,1.4922,1.4816,0.8451,0.8476,0.8388
2012-12-17,1.316,1.3188,1.3143,83.8,84.36,83.53,0.9178,0.9194,0.9158,1.6201,1.6216,1.6156,0.9837,0.9881,0.9831,0.8121,0.8155,0.8109,110.26,111.18,109.893,1.2079,1.2096,1.207,1.0546,1.0574,1.0523,135.75,136.51,135.099,91.294,92.046,90.99,1.4871,1.4889,1.4811,0.844,0.8476,0.8417
2012-12-18,1.3224,1.3238,1.3156,84.2,84.268,83.8,0.9134,0.9186,0.912,1.6249,1.6269,1.6196,0.9857,0.9859,0.9832,0.8137,0.8145,0.8115,111.32,111.473,110.352,1.2078,1.2089,1.206,1.0532,1.0561,1.0511,136.818,136.92,135.752,92.178,92.283,91.36,1.4842,1.4886,1.4825,0.8421,0.8453,0.8397
2012-12-19,1.3247,1.3308,1.3223,84.4,84.616,84.173,0.9121,0.9137,0.9088,1.6255,1.6307,1.6246,0.9875,0.9881,0.985,0.8149,0.817,0.8128,111.83,112.499,111.32,1.2084,1.2101,1.2073,1.0491,1.0538,1.0479,137.218,137.86,136.78,92.547,93.057,92.17,1.4823,1.4874,1.4801,0.8366,0.8422,0.8349
2012-12-20,1.3243,1.3295,1.3189,84.392,84.454,83.864,0.9116,0.9155,0.9082,1.6277,1.6296,1.6239,0.9871,0.9896,0.9865,0.8135,0.8161,0.8117,111.762,112.152,110.736,1.2072,1.2085,1.2066,1.0484,1.0502,1.0458,137.35,137.55,136.23,92.576,92.858,91.71,1.4838,1.4877,1.4793,0.8338,0.8369,0.8312
2012-12-21,1.3178,1.3252,1.3154,84.25,84.444,83.862,0.9165,0.9179,0.911,1.6165,1.6283,1.6149,0.9935,0.9953,0.9874,0.815,0.8154,0.8115,110.99,111.79,110.62,1.208,1.2083,1.206,1.0399,1.0488,1.039,136.189,137.42,135.818,91.902,92.623,91.61,1.4816,1.4873,1.4806,0.8235,0.8346,0.8216
2012-12-24,1.3173,1.3234,1.317,84.83,84.87,84.32,0.9161,0.9171,0.912,1.6115,1.6206,1.6099,0.9915,0.9945,0.9906,0.8174,0.8184,0.8148,111.78,112.004,111.09,1.2071,1.2085,1.2066,1.0362,1.042,1.0354,136.66,136.95,136.233,92.576,92.71,91.98,1.4759,1.4825,1.4747,0.8223,0.825,0.8212
2012-12-25,1.3191,1.3207,1.3167,84.78,84.95,84.62,0.9142,0.9171,0.914,1.6013,1.6142,1.6013,0.9931,0.9931,0.9911,0.8203,0.8215,0.8161,111.7,112.04,111.53,1.207,1.2082,1.206,1.0368,1.0413,1.0353,136.27,136.96,135.8,92.63,92.78,92.32,1.4711,1.4794,1.4671,0.8217,0.8234,0.8208
2012-12-26,1.3218,1.3254,1.3167,85.597,85.728,84.71,0.9133,0.9167,0.911,1.613,1.6171,1.6105,0.9939,0.9951,0.9908,0.8195,0.8209,0.8167,113.15,113.39,111.652,1.2073,1.2081,1.2068,1.0373,1.0386,1.0341,138.05,138.225,136.67,93.708,93.886,92.52,1.4733,1.4784,1.4704,0.8185,0.8242,0.8152
2012-12-27,1.3242,1.3284,1.3199,86.01,86.147,85.45,0.913,0.9157,0.9088,1.6113,1.6202,1.6065,0.9945,0.9959,0.9903,0.8218,0.8224,0.8183,113.91,114.324,112.99,1.2089,1.2095,1.2069,1.0381,1.039,1.0342,138.615,139.174,137.808,94.21,94.611,93.58,1.4712,1.476,1.4695,0.8204,0.8228,0.8156
2012-12-28,1.3219,1.3257,1.3166,86.112,86.637,85.95,0.9131,0.9182,0.9118,1.6168,1.6169,1.6079,0.9963,0.9968,0.9939,0.8176,0.8226,0.8168,113.84,114.694,113.3,1.2071,1.2092,1.2066,1.0368,1.0398,1.0362,139.21,139.527,138.21,94.307,94.89,93.786,1.4761,1.4787,1.4695,0.8195,0.8228,0.8182
2012-12-31,1.3188,1.3235,1.317,86.756,86.79,85.674,0.9156,0.9167,0.9113,1.6234,1.6274,1.613,0.9921,0.9971,0.9912,0.8121,0.8187,0.8101,114.421,114.54,113.226,1.2077,1.2079,1.2061,1.0395,1.0409,1.036,140.828,141.01,138.57,94.732,94.85,93.78,1.4867,1.4897,1.4739,0.8283,0.8294,0.8197
2013-01-01,1.3219,1.322,1.319,86.7,86.76,86.69,0.9156,0.9216,0.9152,1.623,1.6259,1.6229,0.9934,0.9935,0.9922,0.8121,0.813,0.8112,114.47,114.66,114.42,1.2078,1.2116,1.2075,1.0403,1.0404,1.0395,140.76,141.49,140.65,94.7,94.76,94.66,1.4852,1.4904,1.4851,0.8278,0.828,0.827
2013-01-02,1.3177,1.3299,1.3154,87.203,87.33,86.5,0.9184,0.9199,0.907,1.6244,1.638,1.6223,0.9857,0.9944,0.9832,0.8111,0.8152,0.8104,114.92,115.995,114.15,1.21,1.2107,1.2067,1.0496,1.0527,1.0372,141.64,142.743,140.53,94.942,96.03,94.52,1.4919,1.4933,1.4802,0.8327,0.8397,0.8257
2013-01-03,1.305,1.3191,1.3049,87.25,87.357,86.73,0.9267,0.9267,0.9174,1.6093,1.6256,1.6088,0.9878,0.9884,0.984,0.8109,0.812,0.8085,113.884,115.22,113.62,1.2091,1.2106,1.2079,1.0462,1.053,1.0458,140.41,142,140.13,94.158,95.2,93.98,1.4913,1.4954,1.4882,0.8274,0.8354,0.827
2013-01-04,1.308,1.3089,1.2995,88.12,88.41,87.21,0.9239,0.9303,0.9228,1.6076,1.6109,1.6008,0.9869,0.9923,0.9845,0.8136,0.8144,0.8095,115.26,115.41,113.82,1.2085,1.2094,1.2078,1.048,1.0491,1.039,141.657,141.81,140.41,95.36,95.51,94.11,1.4852,1.4929,1.4835,0.8318,0.8327,0.821
2013-01-07,1.3106,1.3119,1.3016,87.77,88.37,87.6,0.9221,0.9287,0.9208,1.6103,1.6108,1.6018,0.986,0.9886,0.9849,0.8138,0.815,0.8104,115.071,115.555,114.07,1.2083,1.2097,1.2077,1.0498,1.0513,1.0463,141.399,142.08,140.49,95.21,95.587,94.388,1.4846,1.4911,1.4826,0.8365,0.8377,0.8278
2013-01-08,1.3083,1.314,1.3057,87.173,87.823,86.94,0.924,0.9257,0.9202,1.6055,1.6129,1.6026,0.9868,0.9882,0.9844,0.8147,0.8161,0.8137,114.059,115.235,113.61,1.2088,1.2093,1.2079,1.0497,1.0518,1.047,139.95,141.535,139.46,94.343,95.36,94,1.4834,1.4854,1.4817,0.837,0.8381,0.8329
2013-01-09,1.3064,1.3096,1.3035,87.77,88.014,86.826,0.9251,0.9274,0.9232,1.6025,1.6075,1.5989,0.9874,0.988,0.9851,0.8151,0.8162,0.8132,114.68,115.03,113.555,1.2086,1.2093,1.2081,1.0509,1.0535,1.0487,140.666,141.035,139.412,94.863,95.15,93.949,1.4826,1.4862,1.4808,0.839,0.8412,0.8347
